authority_id,community
228,Gelobtland
228,Geyer
228,Geyersdorf
228,Gornau/Erzgeb.
228,Gornsdorf
228,Görsdorf
228,Grießbach
228,Großolbersdorf
228,Großrückerswalde
228,Grumbach
228,Grünau
228,Grundau
228,Grünhain
228,Grünhain-Beierfeld
228,Grünhainichen
228,Grünstädtel
228,Günsdorf
228,Hallbach
228,Hammerunterwiesenthal
228,Haselbach
228,Heide
228,Heidersdorf
228,Heinzebank
228,Hermannsdorf
228,Herold
228,Hilmersdorf
228,Hinterer Grund
228,Hofgarten
228,Hoheneck
228,Hohndorf
228,Hopfgarten
228,Hormersdorf
228,Hundshübel
228,Huth
228,Hutha
228,Hüttengrund
228,Im Grund
228,Jägerhaus
228,Jahnsbach
228,Jahnsdorf
228,Jahnsdorf/Erzgeb.
228,Johanngeorgenstadt
228,Jöhstadt
228,Kalkwerk
228,Kemtau
228,Kleinrückerswalde
228,Königswalde
228,Krumhermersdorf
228,Kühnhaide
228,Langenberg
228,Lauta
228,Lauter
228,Lauter-Bernsbach
228,Lauterbach
228,Lengefeld
228,Lenkersdorf
228,Leukersdorf
228,Lichtenau
228,Lindenau
228,Lippersdorf
228,Lößnitz
228,Lugau/Erzgeb.
228,Marienberg
228,Markersbach
228,Mauersberg
228,Meinersdorf
228,Mildenau
228,Mitteldorf
228,Mittelschmiedeberg
228,Mooshaide
228,Neidhardtsthal
228,Nennigmühle
228,Neudorf
228,Neugrumbach
228,Neukirchen
228,Neukirchen/Erzgeb.
228,Neundorf
228,Neustadt
228,Neuwelt
228,Niederau
228,Niederdorf
228,Niederlauterstein
228,Niederschmiedeberg
228,Niederwürschnitz
228,Niederzwönitz
228,Oberdorf
228,Oberlochmühle
228,Oberpfannenstiel
228,Oberschaar
228,Oberscheibe
228,Oberschmiedeberg
228,Obervorwerk
228,Oberwiesenthal
228,"Oberwiesenthal, Kurort"
228,Oberwildenthal
228,Oelsnitz/Erzgeb.
228,Olbernhau
228,Pfaffenhain
228,Pfaffroda
228,Plattenthal
228,Pobershau
228,Pockau
228,Pockau-Lengefeld
228,Pöhla
228,Raschau
228,Raschau-Markersbach
228,Rauenstein
228,Raum
228,Reifland
228,Reitzenhain
228,Rittersberg
228,Rittersgrün
228,Rockelmann
228,Rothenthal
228,Rübenau
228,Sachsenfeld
228,Satzung
228,Scharfenstein
228,Scheibenberg
228,Schindelbach
228,Schlettau
228,Schlößchen
228,Schmalzgrube
228,Schneeberg
228,Schönbrunn
228,Schönfeld
228,Schönheide
228,Schwarzbach
228,Schwarzenberg/Erzgeb.
228,Sehma
228,Sehmatal
228,Seifersdorf
228,Seiffen/Erzgeb.
228,Siebenhöfen
228,Sonnenleithe
228,Sorgau
228,Sosa
228,Spinnerei
228,Steinbach
228,Steinheidel
228,Stollberg/Erzgeb.
228,Stolzenhain
228,Streckewalde
228,Stützengrün
228,Tannenberg
228,Tellerhäuser
228,Thalheim/Erzgeb.
228,Thermalbad Wiesenbad
228,Thum
228,Ursprung
228,Venusberg
228,Vorstadt/Bärenackerweg
228,Vorwerk
228,Waldkirchen/Erzgeb.
228,Walthersdorf
228,Warmbad
228,Waschleithe
228,Weißbach
228,Weitersglashütte
228,Wernsdorf
228,Wiesa
228,Wildenau/Brückenberg
228,Wildenthal
228,Wilischthal
228,Wiltzsch
228,Witzschdorf
228,Wolfsberg
228,Wolfsgrün
228,Wolkenstein
228,Wünschendorf
228,Wüstenschlette
228,Zöblitz
228,Zschopau
228,Zschorlau
228,Zwönitz
229,Aitzendorf
229,Altenhain
229,Altenhof
229,Altgeringswalde
229,Altleisnig
229,Altmittweida
229,Altzschillen
229,Amerika
229,Arnsdorf
229,Arras
229,Aschershain
229,Auerschütz
229,Auerswalde
229,Augustusburg
229,Auterwitz
229,Baderitz
229,Bahnhof
229,Bahnhof Frankenstein
229,Bahnhofsvorstadt
229,Beedeln
229,Beerwalde
229,Beicha
229,Beiersdorf
229,Bennewitz
229,Berbersdorf
229,Bernsdorf
229,Berthelsdorf
229,Berthelsdorf/Erzgeb.
229,Beutig
229,Bieberstein
229,Biensdorf
229,Biesern
229,Binnewitz
229,Bobritzsch-Hilbersdorf
229,Bockelwitz
229,Bockendorf
229,Böhrigen
229,Bormitz
229,Börnichen
229,Börtewitz
229,Brand-Erbisdorf
229,Braunsdorf
229,Bräunsdorf
229,Breitenau
229,Breitenborn
229,Brösen
229,Burgstädt
229,Burkersdorf
229,Cämmerswalde
229,Carsdorf
229,Ceesewitz
229,Choren
229,Chursdorf
229,Clanzschwitz
229,Clausnitz
229,Claußnitz
229,Clennen
229,Conradsdorf
229,Corba
229,Cossen
229,Crossen
229,Cunnersdorf
229,Delmschütz
229,Deutschgeorgenthal
229,Diedenhain
229,Diethensdorf
229,Dittersbach
229,Dittersdorf
229,Dittmannsdorf
229,Döbeln
229,Doberenz
229,Dobernitz
229,Doberquitz
229,Doberschwitz
229,Döhlen
229,Domviertel
229,Donatsviertel
229,Dorfchemnitz
229,Döschütz
229,Drehfeld
229,Dreißig
229,Dürrweitzschen
229,Ebersbach
229,Ehrenberg
229,Eichardt
229,Elsdorf
229,Eppendorf
229,Erdmannsdorf
229,Erlau
229,Erlebach
229,Erlicht
229,Etzdorf
229,Eulendorf
229,Falkenau
229,Falkenberg
229,Falkenhain
229,Fernesiechen
229,Fischendorf
229,Fischheim
229,Flemmingen
229,Flöha
229,Forchheim
229,Frankenau
229,Frankenberg/Sa.
229,Frankenstein
229,Frauenbach
229,Frauenstein
229,Freiberg
229,Freibergsdorf
229,Friedebach
229,Friedeburg
229,Fürstenbusch
229,Gadewitz
229,Gahlenz
229,Gallschütz
229,Garnsdorf
229,Gebersbach
229,Geleitshäuser
229,Geringswalde
229,Gersdorf
229,Gertitzsch
229,Gilsberg
229,Glaucha
229,Gleisberg
229,Gödelitz
229,Göhren
229,Göldnitz
229,Göppersdorf
229,Görbersdorf
229,Göritzhain
229,Görnitz
229,Gorschmitz
229,Goselitz
229,Goßberg
229,Gotthelffriedrichsgrund
229,Gränitz
229,Graumnitz
229,Greifendorf
229,Gröblitz
229,Gröbschütz
229,Großhartmannsdorf
229,Großpelsen
229,Großschirma
229,Großsteinbach
229,Großvoigtsberg
229,Großwaltersdorf
229,Großweitzschen
229,Grunau
229,Grünberg
229,Grünlichtenberg
229,Haida
229,Haide
229,Hainichen
229,Halsbach
229,Halsbrücke
229,Hammerleubsdorf
229,Hartha
229,Hartmannsdorf
229,Haßlau
229,Hausdorf
229,Heidelbach
229,Heiligenborn
229,Helbigsdorf
229,Hennersdorf
229,Hermsdorf
229,Hetzdorf
229,Heyda
229,Hilbersdorf
229,Himmelfahrter Revier
229,Himmelhartha
229,Himmelsfürst
229,Hinter dem Bahnhof
229,Hirschfeld
229,Hochweitzschen
229,Höckendorf
229,Höfchen
229,Hohenfichte
229,Hohenlauft
229,Hohentanne
229,Holzhau
229,Holzhausen
229,Hospitalviertel
229,Hoyersdorf
229,Hüttenviertel
229,Irbersdorf
229,Jahna
229,Jakobiviertel
229,Jeßnitz
229,Juchhöh
229,Kalthausen
229,Kaltofen
229,Kattnitz
229,Kiebitz
229,Kieselbach
229,Kirchbach
229,Klein-Seupahn
229,Kleinbobritzsch
229,Kleinhartmannsdorf
229,Kleinmockritz
229,Kleinpelsen
229,Kleinschirma
229,Kleinvoigtsberg
229,Kleinweitzschen
229,Klinge
229,Klosterbuch
229,Knobelsdorf
229,Kockisch
229,Kolkau
229,Königsfeld
229,Königshain
229,Königshain-Wiederau
229,Korpitzsch
229,Köthensdorf-Reitzenhain
229,Köttern
229,Köttwitzsch
229,Kralapp
229,Kriebethal
229,Kriebstein
229,Kroptewitz
229,Krumbach
229,Krummenhennersdorf
229,Kummersheim
229,Kunnersdorf
229,Langenau
229,Langenleuba-Oberhain
229,Langenrinne
229,Langenstriegis
229,Langhennersdorf
229,Lauenhain
229,Lauschka
229,Leisnig
229,Leschen
229,Leubsdorf
229,Leupahn
229,Leutenhain
229,Leuterwitz
229,Lichtenau
229,Lichtenberg/Erzgeb.
229,Lichtenwalde
229,Limmritz
229,Linda
229,Littdorf
229,Loßnitz
229,Lößnitz
229,Lößnitztal
229,Lunzenau
229,Lüttewitz
229,Lützschnitz
229,Mahlitzsch
229,Maltitz
229,Mannsdorf
229,Marbach
229,Markersdorf
229,Markritz
229,Marschwitz
229,Massanei
229,Meila
229,Meinitz
229,Meinsberg
229,Memmendorf
229,Merschütz
229,Merzdorf
229,Methau
229,Metzdorf
229,Meusen
229,Miera
229,Milkau
229,Minkwitz
229,Mischütz
229,Mittelsaida
229,Mittweida
229,Mobendorf
229,Möbertitz
229,Mochau
229,Mockritz
229,Mohsdorf
229,Moosheim
229,Müdisdorf
229,Mühlau
229,Mühlbach
229,Mulda/Sa.
229,Münchhof
229,Mutzscheroda
229,Nassau
229,Nauhain
229,Naundorf
229,Naunhof
229,Naußlitz
229,Nelkanitz
229,Neu-Friedeburg
229,Neuclausnitz
229,Neudorf
229,Neudörfchen
229,Neugepülzig
229,Neugreußnig
229,Neuhausen
229,Neuhausen/Erzgeb.
229,Neukirchen
229,Neumilkau
229,Neuschönberg
229,Neuseifersdorf
229,Neuwallwitz
229,Neuwerder
229,Neuwernsdorf
229,Neuzschaagwitz
229,Nicollschwitz
229,Niederbobritzsch
229,Niederforst
229,Niederlichtenau
229,Niederlützschera
229,Niederranschütz
229,Niederrossau
229,Niedersaida
229,Niederschöna
229,Niedersteinbach
229,Niederstriegis
229,Niederwiesa
229,Niederzug
229,Nikolaiviertel
229,Nöbeln
229,Nonnenwald
229,Noschkowitz
229,Noßwitz
229,Nöthschütz
229,Oberbobritzsch
229,Obergoseln
229,Obergräfenhain
229,Obergruna
229,Oberlichtenau
229,Oberlützschera
229,Oberranschütz
229,Oberreichenbach
229,Oberrossau
229,Obersaida
229,Oberschaar
229,Oberschöna
229,Obersteina
229,Oberzug
229,Oederan
229,Ossig
229,Ostrau
229,Ottendorf
229,Ottewig
229,Otzdorf
229,Pappendorf
229,Paudritzsch
229,Penig
229,Penna
229,Petersberg
229,Petriviertel
229,Pischwitz
229,Polditz
229,Polkenberg
229,Präbschütz
229,Prüfern
229,Pulsitz
229,Pulvermühle
229,Pürsten
229,Queckhain
229,Rauschenbach
229,Rauschenthal
229,Rechenberg-Bienenmühle
229,Redemitz
229,Reichenbach
229,Reinsberg
229,Reinsdorf
229,Richzenhain
229,Riechberg
229,Ringethal
229,Rittergut
229,Rittmitz
229,Rochlitz
229,Rochsburg
229,Röda
229,Röllingshain
229,Rossau
229,Rößgen
229,Roßwein
229,Rotes Vorwerk
229,Rothenfurth
229,Rudelsdorf
229,Rüx
229,Saalbach
229,Sachsenburg
229,Sachsendorf
229,Sayda
229,Schallhausen
229,Scheergrund
229,Schellenberg
229,Scheunenviertel
229,Schlagwitz
229,Schlegel
229,Schmalbach
229,Schmorren
229,Schönberg
229,Schönborn-Dreiwerden
229,Schönerstadt
229,Schönerstädt
229,Schrebitz
229,Schwarzbach
229,Schweikershain
229,Schweimnitz
229,Schweizerthal
229,Schweta
229,Seebitzschen
229,Seelitz
229,Seifersbach
229,Seifersdorf
229,Seilerberg
229,Seitenhain
229,Seupahn
229,Siebenlehn
229,Siedlung
229,Siegfried
229,Silberhofviertel
229,Simselwitz
229,Sitten
229,Sohra
229,Sömnitz
229,Sörnzig
229,Spernsdorf
229,St. Michaelis
229,Städten
229,Stein
229,Steina
229,Steinbach
229,Steudten
229,Stöbnig
229,Stockhausen
229,Stollsdorf
229,Striegistal
229,Strocken
229,Strölla
229,Tanneberg
229,Taura
229,Tauscha
229,Tautendorf
229,Technitz
229,Thalheim
229,Theeschütz
229,Theesdorf
229,Thierbach
229,Töllschütz
229,Töpeln
229,Topfseifersdorf
229,Tragnitz
229,Trebanitz
229,Tronitz
229,Tuttendorf
229,Ullersdorf
229,Ullrichsberg
229,Vierhäuser
229,Voigtsdorf
229,Waldeshöh
229,Waldheim
229,Wallbach
229,Waltersbach
229,Wasserberg Nord
229,Wasserberg Ost
229,Wasserberg Süd
229,Wasserberg West
229,Wechselburg
229,Wegefarth
229,Weiditz
229,Weigmannsdorf
229,Weinsdorf mit Liebenhain
229,Weißbach
229,Weißenborn/Erzgeb.
229,Weißthal
229,Wendishain
229,Wernsdorf
229,Westewitz
229,Wettersdorf
229,Wetterwitz
229,Wiederau
229,Wiesenthal
229,Wingendorf
229,Winkeln
229,Wittgendorf
229,Wollsdorf
229,Wöllsdorf
229,Zaschwitz
229,Zaßnitz
229,Zeschwitz
229,Zethau
229,Zetteritz
229,Zettlitz
229,Ziegra
229,Zinnberg
229,Zöllnitz
229,Zollschwitz
229,Zschaagwitz
229,Zschackwitz
229,Zschaitz
229,Zschaitz-Ottewig
229,Zschäschütz
229,Zschauitz
229,Zschepplitz
229,Zschochau
229,Zschockau
229,Zschoppelshain
229,Zschöppichen
229,Zschörnewitz
229,Zunschwitz
229,Zweinig
230,Abhorn
230,Adorf/Vogtl.
230,Alt Chrieschwitz
230,Altensalz
230,Altmannsgrün
230,Altstadt
230,Arnoldsgrün
230,Arnsgrün
230,Auerbach/Vogtl.
230,Bad Brambach
230,Bad Elster
230,Bahnhofsvorstadt
230,Bärendorf
230,Bärenstein
230,Barthmühle
230,Beerheide
230,Bergen
230,Berglas
230,Birkigt
230,Blosenberg
230,Bobenneukirchen
230,Bösenbrunn
230,Breitenfeld
230,Brockau
230,Brotenfeld
230,Brunn
230,Buch
230,Buchwald
230,Burkhardtsgrün
230,Chrieschwitz
230,Christgrün
230,Coschütz
230,Cunsdorf
230,Dehles
230,Demeusel
230,Dobenau
230,Dorfstadt
230,Drochaus
230,Dröda
230,Droßdorf
230,Dungersgrün
230,Ebersbach
230,Ebersgrün
230,Ebmath
230,Eich/Sa.
230,Eichigt
230,Eichmühle
230,Ellefeld
230,Elsterberg
230,Elstertal
230,Engelhardtsgrün
230,Erlbach
230,Eschenbach
230,Eubabrunn
230,Falkenstein/Vogtl.
230,Fasendorf
230,Foschenroda
230,Freiberg
230,Friesen
230,Fröbersgrün
230,Gansgrün
230,Gassenreuth
230,Geilsdorf
230,Gettengrün
230,Gopplasgrün
230,Görnitz
230,Görschnitz
230,Gospersgrün
230,Göswein
230,Gottesberg
230,Grobau
230,Großfriesen
230,Großzöbern
230,Grünbach
230,"Grünbach, Höhenluftkurort"
230,Gunzen
230,Gürth
230,Gutenfürst
230,Hammerbrücke
230,Hammertorvorstadt
230,Hartmannsgrün
230,Haselbrunn
230,Haselrain
230,Hauptmannsgrün
230,Heinersgrün
230,Heinsdorfergrund
230,Helmsgrün
230,Herlasgrün
230,Hermsgrün
230,Hofer Vorstadt
230,Hohendorf
230,Hundsgrün
230,Irfersgrün
230,Jägersgrün
230,Jocketa
230,Jößnitz
230,Juchhöh
230,Jugelsburg
230,Kauschwitz
230,Kemnitz
230,Kleinfriesen
230,Kleingera
230,Kleinzöbern
230,Klingenthal
230,Kloschwitz
230,Kobitzschwalde
230,Korna
230,Kornbach
230,Kottengrün
230,Kottenheide
230,Krebes
230,Kröstau
230,Kugelreuth
230,Kürbitz
230,Lambzig
230,Landwüst
230,Langenbach
230,Lauschgrün
230,Lengenfeld
230,Leubetha
230,Leubnitz
230,Liebau
230,Limbach
230,Linda
230,Loddenreuth
230,Losa
230,Lottengrün
230,Magwitz
230,Mahnbrück
230,Marieney
230,Markneukirchen
230,Mechelgrün
230,Mehltheuer
230,Meßbach
230,Mißlareuth
230,Morgenröthe-Rautenkranz
230,Möschwitz
230,Mühlental
230,Mühlhausen
230,Mühlleithen
230,Mühltroff
230,Mühlwand
230,Muldenberg
230,Muldenhammer
230,Mylau
230,Netzschkau
230,Neudorf
230,Neudörfel
230,Neuensalz
230,Neumark
230,Neundorf
230,Neundorfer Vorstadt
230,Neustadt
230,Neustadt/Vogtl.
230,Noßwitz
230,Oberbrambach
230,Obere Aue
230,Oberheinsdorf
230,Oberhermsgrün
230,Oberlauterbach
230,Oberlosa
230,Obermarxgrün
230,Obermylau
230,Oberpirk
230,Obertriebel
230,Oberwinn
230,Oberwürschnitz
230,Oelsnitz/Vogtl.
230,Ostvorstadt
230,Ottengrün
230,Pabstleithen
230,Pausa-Mühltroff
230,Pausa/Vogtl.
230,Pechtelsgrün
230,Perlas
230,Pfaffengrün
230,Pirk
230,Planschwitz
230,Plauen
230,Plohn
230,Pöhl
230,Poppengrün
230,Posseck
230,Preißelpöhl
230,Raasdorf
230,Ranspach
230,Raun
230,Raunergrund
230,Rebersreuth
230,Rebesgrün
230,Reichenbach im Vogtland
230,Reichenbacher Vorstadt
230,Reimersgrün
230,Reinhardtswalde
230,Reinsdorf
230,Reißig
230,Reißiger Vorstadt
230,Reißigwald mit Lochhaus
230,Remtengrün
230,Rentzschmühle
230,Reumtengrün
230,Reusa mit Sorga
230,Reuth
230,Rodau
230,Rodersdorf
230,Rodewisch
230,Rodlera
230,Rohrbach
230,Rosenbach/Vogtl.
230,Rößnitz
230,Röthenbach
230,Rothenkirchen
230,Rotschau
230,Röttis
230,Ruderitz
230,Ruppertsgrün
230,Rützengrün
230,Saalig
230,Sachsgrün
230,Schilbach
230,Schloditz
230,Schloßberg
230,Schnarrtanne
230,Schneckengrün
230,Schneckenstein
230,Schneidenbach
230,Scholas
230,Schönau
230,Schönbach
230,Schönberg
230,Schönbrunn
230,Schöneck/Vogtl.
230,Schönlind
230,Schreiersgrün
230,Schwand
230,Siebenbrunn/Sträßel
230,Siebenhitz
230,Siedlung Neundorf
230,Siehdichfür
230,Sohl
230,Sorge
230,Steinberg
230,Steinsdorf
230,Stöckigt
230,Straßberg
230,Südvorstadt
230,Süßebach
230,Syratal
230,Syrau
230,Taltitz
230,Tannenbergsthal
230,Tauschwitz
230,Theuma
230,Thierbach
230,Thiergarten
230,Thossen
230,Thoßfell
230,Tiefenbrunn
230,Tirpersdorf
230,Tirschendorf
230,Tobertitz
230,Treuen
230,Trieb
230,Trieb/Vogtl.
230,Triebel
230,Triebel/Vogtl.
230,Unterheinsdorf
230,Unterhermsgrün
230,Unterlosa
230,Unterpirk
230,Unterreichenau
230,Unterwürschnitz
230,Veitenhäuser
230,Voigtsgrün
230,Waldkirchen
230,Wallengrün
230,Weischlitz
230,Weißensand
230,Werda
230,Wernesgrün
230,Wernitzgrün
230,Wetzelsgrün
230,Wiedersberg
230,Wildenau
230,Willitzgrün
230,Wohlbach
230,Wohlhausen
230,Wolfspfütz
230,Zaulsdorf
230,Zettlarsgrün
230,Ziegelei
230,Zobes
230,Zwoschwitz
230,Zwota
230,Zwotental
231,Albertsthal
231,Auerbach
231,Bärenwalde
231,Beiersdorf
231,Bernsdorf
231,Berthelsdorf
231,Blankenhain
231,Bockwa
231,Brand
231,Bräunsdorf
231,Burkersdorf
231,Cainsdorf
231,Callenberg
231,Crimmitschau
231,Crinitzberg
231,Crossen
231,Culitzsch
231,Cunersdorf
231,Dänkritz
231,Dennheritz
231,Dürrenuhlsdorf
231,Ebersbach
231,Ebersbrunn
231,Eckersbach Siedlung
231,Falken
231,Franken
231,Frankenhausen
231,Fraureuth
231,Friedrichsgrün
231,Gablenz
231,Gebiet Äußere Dresdner / Pöhlauer Straße
231,Gebiet Reichenbacher Straße / Freiheitssiedlung
231,Gebiet Talstraße / Trillerberg
231,Gersdorf
231,Gesau
231,Giegengrün
231,Glauchau
231,Gösau
231,Gosel
231,Gospersgrün
231,Großpillingsdorf
231,Grumbach
231,Grünau
231,Härtensdorf
231,Hartenstein
231,Harthau
231,Hartmannsdorf
231,Hartmannsdorf b. Kirchberg
231,Heinrichsort
231,Hermsdorf
231,Hirschfeld
231,Höckendorf
231,Hohenstein-Ernstthal
231,Hölzel
231,Hüttelsgrün
231,Innenstadt
231,Jerisau
231,Kändler
231,Kertzsch
231,Kirchberg
231,Kleinbernsdorf
231,Kleinchursdorf
231,Königswalde
231,Köthel
231,Kuhschnappel
231,Langenbach
231,Langenberg
231,Langenbernsdorf
231,Langenchursdorf
231,Langenhessen
231,Langenreinsdorf
231,Langenweißbach
231,Lauenhain
231,Lauterbach
231,Lauterhofen
231,Leubnitz
231,Leutersbach
231,Lichtenstein/Sa.
231,Lichtentanne
231,Limbach
231,Limbach-Oberfrohna
231,Lipprandis
231,Lobsdorf
231,Mannichswalde
231,Marienau
231,Marienthal Ost
231,Marienthal West
231,Meerane
231,Meinsdorf
231,Mitte - Nord
231,Mitte - Süd
231,Mitte - West
231,Mosel
231,Mülsen
231,Mülsen St. Jacob
231,Mülsen St. Micheln
231,Mülsen St. Niclas
231,Neukirchen
231,Neukirchen/Pleiße
231,Neuplanitz
231,Neuschönburg
231,Niederalbertsdorf
231,Niedercrinitz
231,Niederfrohna
231,Niederhohndorf
231,Niederlungwitz
231,Niedermülsen
231,Niederplanitz
231,Niederschindmaas
231,Niederwiera
231,Niederwinkel
231,Nordvorstadt
231,Obercrinitz
231,Oberfrohna
231,Oberhohndorf
231,Oberlungwitz
231,Oberplanitz
231,Oberrothenbach
231,Oberschindmaas
231,Oberwiera
231,Oberwinkel
231,Oertelshain
231,Ortmannsdorf
231,Pfaffroda
231,Pleißa
231,Pöhlau
231,Pölbitz
231,Reichenbach
231,Reinholdshain
231,Reinsdorf
231,Remse
231,Rödlitz
231,Röhrsdorf
231,Rothenbach
231,Rottmannsdorf
231,Rudelswalde
231,Ruppertsgrün
231,Rüsdorf
231,Rußdorf
231,Saupersdorf
231,Schedewitz / Geinitzsiedlung
231,Schlagwitz
231,Schlunzig
231,Schneppendorf
231,Schönau
231,Schönberg
231,Schönbörnchen
231,Schönfels
231,Schwaben
231,Silberstraße
231,St. Egidien
231,Stangendorf
231,Stangengrün
231,Steinpleis
231,Stenn
231,Tettau
231,Thanhof
231,Thierfeld
231,Thurm
231,Trünzig
231,Vielau
231,Voigtlaide
231,Voigtsgrün
231,Waldenburg
231,Weidensdorf
231,Weißbach
231,Weißenborn
231,Werdau
231,Wernsdorf
231,Wickersdorf
231,Wiesen
231,Wiesenburg
231,Wildenfels
231,Wilkau-Haßlau
231,Wolfersgrün
231,Wolkenburg-Kaufungen
231,Wulm
231,Wüstenbrand
231,Zschocken
231,Zwickau
232,Albertstadt
232,Alt-Leuteritz/Brabschütz
232,Altfranken
232,Äußere Neustadt
232,Blasewitz
232,Borsberg
232,Briesnitz
232,Bühlau
232,Coschütz
232,Cossebaude/Neu-Leuteritz
232,Cotta
232,Cunnersdorf
232,Dobritz
232,Dölzschen
232,Dresden
232,Dresdner Heide
232,Eschdorf
232,Flughafen
232,Friedrichstadt
232,Gittersee
232,Gohlis
232,Gomlitz
232,Gompitz
232,Gönnsdorf
232,Gorbitz-Nord/Neu-Omsewitz
232,Gorbitz-Ost
232,Gorbitz-Süd
232,Gostritz
232,Großzschachwitz
232,Gruna/Strehlen-Nordost
232,Heidehof
232,Helfenberg/Eichbusch/Rockau
232,Hellerau
232,Hellerberge
232,Hosterwitz
232,Innere Altstadt
232,Innere Neustadt
232,Johannstadt-Nord
232,Johannstadt-Süd
232,Kaditz
232,Kaitz
232,Kauscha
232,Kemnitz
232,Kleinpestitz
232,Kleinzschachwitz
232,Klotzsche
232,Krieschendorf/Malschendorf
232,Langebrück
232,Laubegast
232,Lausa/Friedersdorf
232,Leipziger Vorstadt
232,Leuben
232,Leubnitz-Neuostra
232,Leutewitz
232,Löbtau-Nord
232,Löbtau-Süd
232,Lockwitz
232,Loschwitz
232,Luga
232,Marsdorf
232,Merbitz/Podemus
232,Meußlitz
232,Mickten
232,Mobschatz
232,Mockritz
232,Naußlitz
232,Neugruna
232,Nickern
232,Niederpoyritz
232,Niedersedlitz
232,Niederwartha
232,Oberpoyritz
232,Oberwartha
232,Ockerwitz
232,Omsewitz
232,Pappritz
232,Pennrich
232,Pieschen-Nord/Leipziger Vorstadt-Nordwest
232,Pieschen-Süd
232,Pillnitz
232,Pirnaische Vorstadt
232,Plauen
232,Prohlis-Nord
232,Prohlis-Süd
232,Räcknitz
232,Radeberger Vorstadt
232,Rähnitz
232,Reick
232,Reitzendorf
232,Rennersdorf
232,Rochwitz
232,Roitzsch
232,Rossendorf
232,Roßthal/Neunimptsch
232,Schönborn
232,Schönfeld
232,Schullwitz
232,Seevorstadt-Ost/Großer Garten/Strehlen-Nordwest
232,Seevorstadt-West
232,Seidnitz
232,Söbrigen
232,Sporbitz
232,Stadt Neudorf
232,Steinbach
232,Stetzsch
232,Strehlen
232,Striesen-Ost
232,Striesen-Süd/Johannstadt-Südost
232,Striesen-West
232,Südvorstadt-Ost
232,Südvorstadt-West
232,Tolkewitz
232,Torna
232,Trachau
232,Trachenberge
232,Übigau
232,Unkersdorf
232,Wachwitz
232,Weißer Hirsch
232,Weißig
232,Weixdorf
232,Wilschdorf
232,Wilsdruffer Vorstadt
232,Wölfnitz
232,Zaschendorf
232,Zöllmen
232,Zschertnitz/Strehlen-Südwest
232,Zschieren
233,Alte Ziegelscheune
233,Arnsdorf
233,Auritz
233,Auschkowitz
233,Baruth
233,Baschütz
233,Bautzen
233,Bederwitz
233,Belgern
233,Belmsdorf
233,Berge
233,Bernbruch
233,Bernsdorf
233,Biehla
233,Binnewitz
233,Birkau
233,Bischheim
233,Bischofswerda
233,Bloaschütz
233,Blösa
233,Bluno
233,Bocka
233,Boderitz
233,Bolbritz
233,Bornitz
233,Brauna
233,Brehmen
233,Breitendorf
233,Bretnig
233,Briesing
233,Brießnitz
233,Brischko
233,Brohna
233,Brösa
233,Brösang
233,Bröthen/Michalken
233,Buchwalde
233,Bühlau
233,Bulleritz
233,Burg
233,Burghammer
233,Burgneudorf
233,Burk
233,Burkau
233,Callenberg
233,Camina
233,Caminau
233,Canitz-Christina
233,Cannewitz
233,Carlsberg
233,Caseritz
233,Caßlau
233,Coblenz
233,Cölln
233,Commerau
233,Cortnitz
233,Cosel
233,Cossern
233,Cosul
233,Crosta
233,Crostau
233,Crostwitz
233,Cunewalde
233,Cunnersdorf
233,Cunnewitz
233,Dahlowitz
233,Dahren
233,Daranitz
233,Demitz-Thumitz
233,Denkwitz
233,Deutschbaselitz
233,Diehmen
233,Döberkitz
233,Doberschau
233,Doberschau-Gaußig
233,Doberschütz
233,Döbra
233,Dobranitz
233,Dobrig
233,Döbschke
233,Döhlen
233,Dörgenhausen
233,Drauschkowitz
233,Drehsa
233,Dreihäuser
233,Dreikretscham
233,Dreistern
233,Dreiweibern
233,Dretschen
233,Driewitz
233,Droben
233,Dubrauke
233,Dubring
233,Dürrwicknitz
233,Ebendörfel
233,Elsterheide
233,Elstra
233,Entenschenke
233,Eulowitz
233,Eutrich
233,Feldschlößchen
233,Fischbach
233,Frankenthal
233,Friedersdorf
233,Friedersdorf Siedlung
233,Gaußig
233,Geierswalde
233,Geißmannsdorf
233,Gelenau
233,Gersdorf
233,Gesundbrunnen
233,Glaubnitz
233,Glauschnitz
233,Gleina
233,Gnaschwitz
233,Göbeln
233,Göda
233,Gödlau
233,Goldbach
233,Golenz
233,Gottschdorf
233,Gräfenhain
233,Gränze
233,Gröditz
233,Groß Särchen
233,Großbrösern
233,Großdöbschütz
233,Großdrebnitz
233,Großdubrau
233,Großerkmannsdorf
233,Großgrabe
233,Großhänchen
233,Großharthau
233,Großkunitz
233,Großnaundorf
233,Großpostwitz/O.L.
233,Großröhrsdorf
233,Großwelka
233,Grubditz
233,Grube
233,Grubschütz
233,Grünberg
233,Grünbusch
233,Grüngräbchen
233,Guhra
233,Günthersdorf
233,Guttau
233,Halbau
233,Halbendorf/Gebirge
233,Halbendorf/Spree
233,Haselbachtal
233,Häslich
233,Hausdorf
233,Hauswalde
233,Hennersdorf
233,Hermsdorf
233,Hermsdorf/Spree
233,Hochkirch
233,Höckendorf
233,Höflein
233,Holscha
233,Holschdubrau
233,Horka
233,Hoske
233,Hoyerswerda
233,Innenstadt
